,Ticker,Sector,Date,Year,Quarter,Earnings_url,Path
308,DD,Materials,2022-02-08,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/08/dupont-de-nemours-inc-dd-q4-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/DD/2021/Q4/
309,CNC,Health Care,2022-02-08,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/08/centene-cnc-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CNC/2021/Q4/
310,FISV,Information Technology,2022-02-08,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/08/fiserv-fisv-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/FISV/2021/Q4/
311,TTWO,Communication Services,2022-02-08,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/02/08/take-two-interactive-ttwo-q3-2022-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/TTWO/2022/Q3/
312,SPG,Real Estate,2022-02-07,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/07/simon-property-group-spg-q4-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/SPG/2021/Q4/
313,HAS,Consumer Discretionary,2022-02-07,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/07/hasbro-has-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/HAS/2021/Q4/
314,TSN,Consumer Staples,2022-02-07,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/02/07/tyson-foods-tsn-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/TSN/2022/Q1/
315,ETN,Industrials,2022-02-04,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/04/eaton-etn-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ETN/2021/Q4/
316,RCL,Consumer Discretionary,2022-02-04,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/04/royal-caribbean-rcl-q4-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/RCL/2021/Q4/
317,PRU,Financials,2022-02-04,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/04/prudential-financial-pru-q4-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/PRU/2021/Q4/
318,CPT,Real Estate,2022-02-04,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/04/camden-property-trust-cpt-q4-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/CPT/2021/Q4/
319,BMY,Health Care,2022-02-04,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/04/bristol-myers-squibb-bmy-q4-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/BMY/2021/Q4/
320,AON,Financials,2022-02-04,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/04/aon-aon-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/AON/2021/Q4/
321,AMZN,Consumer Discretionary,2022-02-04,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/04/amazon-amzn-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/AMZN/2021/Q4/
322,NLOK,Information Technology,2022-02-04,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/02/04/nortonlifelock-nlok-q3-2022-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/NLOK/2022/Q3/
323,F,Consumer Discretionary,2022-02-04,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/04/ford-f-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/F/2021/Q4/
324,MCHP,Information Technology,2022-02-04,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/02/04/microchip-technology-mchp-q3-2022-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/MCHP/2022/Q3/
325,WEC,Utilities,2022-02-04,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/04/wec-energy-group-wec-q4-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/WEC/2021/Q4/
326,MRK,Health Care,2022-02-04,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/04/merck-co-mrk-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MRK/2021/Q4/
327,SNA,Industrials,2022-02-04,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/04/snap-on-sna-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/SNA/2021/Q4/
328,SWKS,Information Technology,2022-02-03,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/02/03/skyworks-solutions-swks-q1-2022-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/SWKS/2022/Q1/
329,ITW,Industrials,2022-02-03,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/03/illinois-tool-works-itw-q4-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/ITW/2021/Q4/
330,PH,Industrials,2022-02-03,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/02/03/parker-hannifin-ph-q2-2022-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/PH/2022/Q2/
331,COP,Energy,2022-02-03,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/03/conocophillips-cop-q4-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/COP/2021/Q4/
332,LLY,Health Care,2022-02-03,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/03/eli-lilly-and-company-lly-q4-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/LLY/2021/Q4/
333,WRK,Materials,2022-02-03,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/02/03/westrock-wrk-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/WRK/2022/Q1/
334,HON,Industrials,2022-02-03,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/03/honeywell-international-hon-q4-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/HON/2021/Q4/
335,DXC,Information Technology,2022-02-03,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/02/03/dxc-technology-company-dxc-q3-2022-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/DXC/2022/Q3/
336,XYL,Industrials,2022-02-03,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/03/xylem-xyl-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/XYL/2021/Q4/
337,PENN,Consumer Discretionary,2022-02-03,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/03/penn-national-gaming-penn-q4-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/PENN/2021/Q4/
338,EL,Consumer Staples,2022-02-03,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/02/03/the-estee-lauder-companies-el-q2-2022-earnings-cal/,/Users/gyf/Desktop/earning call analysis/EL/2022/Q2/
339,BIIB,Health Care,2022-02-03,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/03/biogen-biib-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/BIIB/2021/Q4/
340,CI,Health Care,2022-02-03,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/03/cigna-ci-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CI/2021/Q4/
341,TMO,Health Care,2022-02-03,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/03/thermo-fisher-scientific-tmo-q4-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/TMO/2021/Q4/
342,FB,Communication Services,2022-02-03,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/03/facebook-fb-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/FB/2021/Q4/
343,CTSH,Information Technology,2022-02-03,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/03/cognizant-technology-solutions-ctsh-q4-2021-earnin/,/Users/gyf/Desktop/earning call analysis/CTSH/2021/Q4/
344,WM,Industrials,2022-02-03,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/03/waste-management-wm-q4-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/WM/2021/Q4/
345,ALGN,Health Care,2022-02-03,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/03/align-technology-algn-q4-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/ALGN/2021/Q4/
346,HOLX,Health Care,2022-02-03,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/02/03/hologic-holx-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/HOLX/2022/Q1/
347,ABBV,Health Care,2022-02-03,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/03/abbvie-abbv-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ABBV/2021/Q4/
348,MPC,Energy,2022-02-03,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/03/marathon-petroleum-mpc-q4-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/MPC/2021/Q4/
349,TMUS,Communication Services,2022-02-03,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/03/t-mobile-us-tmus-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/TMUS/2021/Q4/
350,QCOM,Information Technology,2022-02-02,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/02/02/qualcomm-qcom-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/QCOM/2022/Q1/
351,MCK,Health Care,2022-02-02,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/02/02/mckesson-mck-q3-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MCK/2022/Q3/
352,JCI,Industrials,2022-02-02,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/02/02/johnson-controls-jci-q1-2022-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/JCI/2022/Q1/
353,DHI,Consumer Discretionary,2022-02-02,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/02/02/dr-horton-dhi-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/DHI/2022/Q1/
354,IEX,Industrials,2022-02-02,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/02/idex-iex-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/IEX/2021/Q4/
355,BSX,Health Care,2022-02-02,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/02/boston-scientific-bsx-q4-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/BSX/2021/Q4/
356,ODFL,Industrials,2022-02-02,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/02/old-dominion-freight-line-odfl-q4-2021-earnings-ca/,/Users/gyf/Desktop/earning call analysis/ODFL/2021/Q4/
357,IDXX,Health Care,2022-02-02,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/02/idexx-laboratories-idxx-q4-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/IDXX/2021/Q4/
358,MTCH,Communication Services,2022-02-02,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/02/match-group-mtch-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MTCH/2021/Q4/
359,ROP,Industrials,2022-02-02,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/02/roper-technologies-rop-q4-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/ROP/2021/Q4/
360,AMD,Information Technology,2022-02-02,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/02/advanced-micro-devices-amd-q4-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/AMD/2021/Q4/
361,EA,Communication Services,2022-02-02,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/02/02/electronic-arts-ea-q3-2022-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/EA/2022/Q3/
362,GM,Consumer Discretionary,2022-02-02,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/02/general-motors-gm-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/GM/2021/Q4/
363,GILD,Health Care,2022-02-02,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/02/gilead-sciences-gild-q4-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/GILD/2021/Q4/
364,PYPL,Information Technology,2022-02-02,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/02/paypal-holdings-pypl-q4-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/PYPL/2021/Q4/
365,SBUX,Consumer Discretionary,2022-02-01,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/02/01/starbucks-sbux-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/SBUX/2022/Q1/
366,CTLT,Health Care,2022-02-01,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/02/01/catalent-ctlt-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CTLT/2022/Q2/
367,SIRI,Communication Services,2022-02-01,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/01/sirius-xm-radio-siri-q4-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/SIRI/2021/Q4/
368,XOM,Energy,2022-02-01,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/01/exxonmobil-xom-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/XOM/2021/Q4/
369,UPS,Industrials,2022-02-01,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/01/united-parcel-service-ups-q4-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/UPS/2021/Q4/
370,PHM,Consumer Discretionary,2022-02-01,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/01/pultegroup-phm-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PHM/2021/Q4/
371,NXPI,Information Technology,2022-02-01,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/02/01/nxp-semiconductors-nxpi-q4-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/NXPI/2021/Q4/
372,OTIS,Industrials,2022-01-31,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/31/otis-worldwide-corporation-otis-q4-2021-earnings-c/,/Users/gyf/Desktop/earning call analysis/OTIS/2021/Q4/
373,PSX,Energy,2022-01-28,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/28/phillips-66-psx-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PSX/2021/Q4/
374,CVX,Energy,2022-01-28,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/28/chevron-cvx-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CVX/2021/Q4/
375,PTC,Information Technology,2022-01-28,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/01/28/ptc-ptc-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PTC/2022/Q1/
376,TEAM,Information Technology,2022-01-28,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/01/28/atlassian-team-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/TEAM/2022/Q2/
377,V,Information Technology,2022-01-28,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/01/28/visa-v-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/V/2022/Q1/
378,ALK,Industrials,2022-01-28,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/28/alaska-air-group-alk-q4-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/ALK/2021/Q4/
379,AAPL,Information Technology,2022-01-28,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/01/28/apple-aapl-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/AAPL/2022/Q1/
380,KLAC,Information Technology,2022-01-28,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/01/28/kla-tencor-klac-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/KLAC/2022/Q2/
381,RMD,Health Care,2022-01-27,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/01/27/resmed-rmd-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/RMD/2022/Q2/
382,WDC,Information Technology,2022-01-27,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/01/27/western-digital-wdc-q2-2022-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/WDC/2022/Q2/
383,NOC,Industrials,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/northrop-grumman-noc-q4-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/NOC/2021/Q4/
384,HCA,Health Care,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/hca-healthcare-hca-q4-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/HCA/2021/Q4/
385,MSCI,Financials,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/msci-msci-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MSCI/2021/Q4/
386,VLO,Energy,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/valero-energy-vlo-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/VLO/2021/Q4/
387,MO,Consumer Staples,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/altria-group-mo-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MO/2021/Q4/
388,LUV,Industrials,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/southwest-airlines-luv-q4-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/LUV/2021/Q4/
389,DOW,Materials,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/the-dow-chemical-company-dow-q4-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/DOW/2021/Q4/
390,MA,Information Technology,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/mastercard-ma-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MA/2021/Q4/
391,TXT,Industrials,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/textron-txt-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/TXT/2021/Q4/
392,CCI,Real Estate,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/crown-castle-international-cci-q4-2021-earnings-ca/,/Users/gyf/Desktop/earning call analysis/CCI/2021/Q4/
393,MKC,Consumer Staples,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/mccormick-mkc-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MKC/2021/Q4/
394,MMC,Financials,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/marsh-mclennan-mmc-q4-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/MMC/2021/Q4/
395,LRCX,Information Technology,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/lam-research-lrcx-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/LRCX/2021/Q4/
396,TSLA,Consumer Discretionary,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/tesla-tsla-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/TSLA/2021/Q4/
397,EW,Health Care,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/edwards-lifesciences-ew-q4-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/EW/2021/Q4/
398,NOW,Information Technology,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/service-now-now-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/NOW/2021/Q4/
399,VRTX,Health Care,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/vertex-pharmaceuticals-vrtx-q4-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/VRTX/2021/Q4/
400,STX,Information Technology,2022-01-27,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/01/27/seagate-technology-stx-q2-2022-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/STX/2022/Q2/
401,KMB,Consumer Staples,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/kimberly-clark-kmb-q4-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/KMB/2021/Q4/
402,INTC,Information Technology,2022-01-27,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/27/intel-intc-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/INTC/2021/Q4/
403,APH,Information Technology,2022-01-26,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/26/amphenol-aph-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/APH/2021/Q4/
404,T,Communication Services,2022-01-26,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/26/att-t-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/T/2021/Q4/
405,NSC,Industrials,2022-01-26,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/26/norfolk-southern-nsc-q4-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/NSC/2021/Q4/
406,BA,Industrials,2022-01-26,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/26/boeing-ba-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/BA/2021/Q4/
407,LVS,Consumer Discretionary,2022-01-26,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/26/las-vegas-sands-lvs-q4-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/LVS/2021/Q4/
408,ROL,Industrials,2022-01-26,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/26/rollins-rol-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ROL/2021/Q4/
409,GLW,Information Technology,2022-01-26,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/26/corning-glw-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/GLW/2021/Q4/
410,ANTM,Health Care,2022-01-26,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/26/anthem-antm-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ANTM/2021/Q4/
411,ABT,Health Care,2022-01-26,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/26/abbott-laboratories-abt-q4-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/ABT/2021/Q4/
412,GD,Industrials,2022-01-26,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/26/general-dynamics-gd-q4-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/GD/2021/Q4/
413,MSFT,Information Technology,2022-01-26,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/01/26/microsoft-msft-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MSFT/2022/Q2/
414,COF,Financials,2022-01-26,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/26/capital-one-financial-cof-q4-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/COF/2021/Q4/
415,FFIV,Information Technology,2022-01-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/01/26/f5-networks-ffiv-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/FFIV/2022/Q1/
416,LMT,Industrials,2022-01-25,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/25/lockheed-martin-lmt-q4-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/LMT/2021/Q4/
417,AXP,Financials,2022-01-25,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/25/american-express-axp-q4-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/AXP/2021/Q4/
418,MMM,Industrials,2022-01-25,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/25/3m-mmm-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MMM/2021/Q4/
419,ADM,Consumer Staples,2022-01-25,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/25/archer-daniels-midland-adm-q4-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/ADM/2021/Q4/
420,JNJ,Health Care,2022-01-25,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/25/johnson-johnson-jnj-q4-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/JNJ/2021/Q4/
421,RTX,Industrials,2022-01-25,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/25/raytheon-technologies-rtx-q4-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/RTX/2021/Q4/
422,NEE,Utilities,2022-01-25,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/25/nextera-energy-nee-q4-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/NEE/2021/Q4/
423,GE,Industrials,2022-01-25,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/25/general-electric-ge-q4-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/GE/2021/Q4/
424,ZION,Financials,2022-01-25,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/25/zions-bancorporation-zion-q4-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/ZION/2021/Q4/
425,IBM,Information Technology,2022-01-25,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/25/ibm-ibm-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/IBM/2021/Q4/
426,HAL,Energy,2022-01-24,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/24/halliburton-hal-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/HAL/2021/Q4/
427,SLB,Energy,2022-01-21,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/21/schlumberger-slb-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/SLB/2021/Q4/
428,HBAN,Financials,2022-01-21,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/21/huntington-bancshares-hban-q4-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/HBAN/2021/Q4/
429,PPG,Materials,2022-01-21,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/21/ppg-industries-ppg-q4-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/PPG/2021/Q4/
430,NFLX,Communication Services,2022-01-21,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/21/netflix-nflx-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/NFLX/2021/Q4/
431,SIVB,Financials,2022-01-21,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/21/svb-financial-group-sivb-q4-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/SIVB/2021/Q4/
432,ISRG,Health Care,2022-01-21,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/01/21/intuitive-surgical-isrg-q4-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/ISRG/2021/Q4/
